,id,total,quantity,taste,delivery,document,sample_rating
6045,367155,5,5.0,5.0,5.0,맛있습니다!!!!!,2
6046,367155,5,5.0,5.0,5.0,맛있어요!!!!우와아아아아아아,2
6047,367155,5,5.0,5.0,5.0,배달도 빨맀구요양도 넉넉해서 좋고맛도 있어요^^잘 먹었습니다 ~~~♡,2
6048,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다!,2
6049,367155,5,5.0,5.0,5.0,빠르고 양많고 맛있었습니다,2
6050,367155,5,5.0,5.0,5.0,잘 먹었어요.,0
6051,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다.,2
6052,367155,5,5.0,5.0,5.0,배달 빨랐고맛있게 잘 먹었습니다,2
6053,367155,5,5.0,5.0,4.0,짭쪼리~~하니 밋나네예 스팸 추가쓰,0
6054,367155,5,5.0,5.0,5.0,맛있게잘먹었습니다~~~~!,2
6055,367155,5,5.0,5.0,5.0,배달이 30분이나 일찍왔어요!!생각보다 너무 맛있었어요~!!  앞으로 자주 이용할게요^^,2
6056,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다  고맙습니다.,2
6057,367155,5,5.0,5.0,5.0,비빔밥 맛있어요. 잘 먹있습니다.,2
6058,367155,5,5.0,5.0,5.0,오늘도 맛있게 잘 먹었습니다,2
6059,367155,5,5.0,5.0,5.0,빠른배송 맛나게 잘 먹었습니다,1
6060,367155,5,5.0,5.0,5.0,리뷰쥬스가 빠졌네요 그리고 밥이 좀 딱딱하게 와서 아쉽지만 된장찌개랑 소세지는 잘 먹었어요,0
6061,367155,5,5.0,5.0,5.0,오랜만에 생각나서 시켰습니다 잘 먹었습니다,0
6062,367155,5,5.0,5.0,5.0,너무 마싯게 잘먹엇어요!!!,0
6063,367155,5,5.0,5.0,4.0,너무 잘먹엇고 마싯엇어용,2
6064,367155,5,5.0,5.0,5.0,양도 괜찮고 맛있게 잘먹어요,1
6065,367155,5,5.0,5.0,5.0,입맛도 없고 밖에도 나가서 먹기 귀찮은데정말 맛있게 잘먹었습니다 따로 햇반으로 한공기 더먹었네요,0
6066,367155,5,5.0,5.0,5.0,굿!!!!!!!!!!!!!,0
6067,367155,5,5.0,5.0,5.0,굿!!!!!!!!!!!!!,0
6068,367155,3,5.0,4.0,5.0,된장찌개 맛나요.계란말이도요.밥이랑 계란찜은 아쉽네요.,0
6069,367155,5,5.0,5.0,5.0,맛도 있고 양  많아서 좋네요~,2
6070,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다,2
6071,367155,5,5.0,5.0,5.0,오늘도 잘 먹었어요,0
6072,367155,5,5.0,5.0,5.0,너무 맛있게 잘먹었어요~!,2
6073,367155,5,5.0,5.0,5.0,음~~ 마쉿 계란말이 예전에 너무 짰는데 오늘은 넘 맛있었어요!!,2
6074,367155,5,5.0,5.0,5.0,1인분시켜먹기편해요,2
6075,367155,5,5.0,5.0,5.0,배고플때 항상 굿굿굿,0
6076,367155,4,4.0,4.0,2.0,좀 아쉽네요. 미역냉국을 선택했지만...안 받았어요. 배달도 생각보다 20분 늦었어요 ㅠ ㅠ,0
6077,367155,5,5.0,5.0,5.0,항상 예상시간 보다 빨라요. 양도 많고 맛도 괜찮아서 종종 이용합니다. 그런데 세트 메뉴도 찌개에 기본 공기밥 포함 아니었나요? 밥이 없어서 순간 당황했어요.,0
6078,367155,2,3.0,2.0,5.0,가격에 비해 구성이 정말..너무..찬추가 안했음 그냥 돼지불백과 밥만 오는거네요..전반적으로 간이 쎄구요..사진처럼 오는것도 아니고..사진 바꾸셔야할듯해요,0
6079,367155,3,3.0,4.0,3.0,반찬 추가시 천원을 지불해야하는데 엄청 허술해서 실망했어요 메인요리는 정말 맛있습니다반찬 추가는 안하는게 나아요!,0
6080,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다. 계란말이도 입맛에 잘 맞네요,2
6081,367155,1,1.0,1.0,3.0,고기추가했는데도 양은 매우 적었습니다. 먹는 도중 이물질(딱딱한 플라스틱 비닐)이 나왔구요. 다시는 안시킬것 같네요.,0
6082,367155,5,5.0,4.0,5.0,양진짜많구 맛있네용,2
6083,367155,5,5.0,5.0,5.0,맛있게 잘 먹었어요.,2
6084,367155,5,5.0,5.0,5.0,맛있어여 하루에 두번시킴,2
6085,367155,5,5.0,5.0,5.0,맛읶어영 하루에 두번 먹음,0
6086,367155,5,5.0,5.0,5.0,간이 좀 세지만 맛있게 먹었어요.,2
6087,367155,5,5.0,5.0,5.0,이벤트 깜박 잊음 ㅋ  오늘도 잘 먹었어요,1
6088,367155,5,5.0,5.0,5.0,된찌도 맛있네요 굿굿,2
6089,367155,5,5.0,5.0,5.0,맛나게 잘 먹었습니다,0
6090,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다~!,2
6091,367155,5,5.0,5.0,5.0,간장불백비빔밥 재주문 하려고 보니 메뉴 변경이 있었네요 가게는 하나인데 메뉴 별로........전화 후 검색해서 다시 시켰는데 돼지불백 도시락으로 잘 못 시켰는데 좀 짜요   그래도  잘 먹을게요,0
6092,367155,5,5.0,5.0,5.0,"아주 만족스러운 식사를 했어요!가격, 양, 배달 뭐하나 부족한게 없네요!",0
6093,367155,5,5.0,5.0,5.0,된찌 맛있어요 또올게요,2
6094,367155,5,5.0,5.0,5.0,사진찍는걸 깜박하고 거의 다 먹고 찍었네요..틈틈이 시켜먹는데 정말 입맛돋고 맛있습니다,2
6095,367155,5,5.0,5.0,5.0,맛과 양 다 만족합니다,2
6096,367155,5,5.0,5.0,5.0,얼큰하구 맛있었어요,2
6097,367155,5,5.0,5.0,5.0,굿굿!! 🤩 맛있어요,2
6098,367155,5,5.0,5.0,5.0,항상맛있게잘먹고있어요,2
6099,367155,5,5.0,5.0,5.0,맛있게 잘먹었습니다.,2
6100,367155,5,5.0,5.0,5.0,양진짜많습니다맛있어용,2
6101,367155,5,5.0,5.0,5.0,오늘도 잘~먹었어요~,1
6102,367155,5,5.0,5.0,5.0,사진이없지만   맛있게 잘먹었어요~깔끔하고 양도많고 다 좋아요~,1
6103,367155,5,5.0,5.0,5.0,정말 맛있게 잘 먹었습니다.사장님도 친절하시구 좋으시네요~담에 또 주문해서 먹고싶네요~감사합니다.,2
6104,367155,5,5.0,5.0,5.0,맛있어요!!!!!!!!!!!,2
6105,367155,5,5.0,5.0,5.0,"달달한 스탈의 부대찌개네요구성 알차고 배달, 포장상태 다 만족스러웠어요!",1
6106,367155,5,5.0,5.0,5.0,맛있었습니다 양도 넘 적당하고,2
6107,367155,5,5.0,5.0,5.0,배부르게 잘 먹었습니다!,0
6108,367155,1,2.0,2.0,4.0,이건먼가요??? 밥맛이 훅 떨어지네요,0
6109,367155,5,5.0,5.0,5.0,"가끔 김치찌개가 생각나면 시켜먹는 곳이에요.가성비 좋고,양도 많고, 배달 빨리오고,게다가 맛도 좋아요...!!!주문 최소금액도 낮고..혼자 먹는데 쓸데없이 2인분 안시켜도 되고..고객 입장에서 배려하는 거라고 생각해요.고맙습니다 그리고,잘먹었습니다!",1
6110,367155,2,1.0,2.0,1.0,공기밥 한개 빼먹고 안왔네요. 배달도 한시간걸렸어요,0
6111,367155,5,5.0,4.0,5.0,그냥 잘 먹었습니다,0
6112,367155,5,5.0,4.0,5.0,적당한 양 다만 소스 간이 좀 쎈편! 빠른 배달,1
6113,367155,5,5.0,5.0,5.0,양도 많고 배달도 빨랐어요 ㅋㅋㅋㅋ 두끼동안 알차게 먹었습니다. 김치가 딱 제가 좋아하는 식감이어서 너무 좋았어요 두부 안좋아해서 왜 들어있지 싶었는데 김치랑 같이 먹고 바로 이해해버렸습니다. 너무 맛있게 먹었습니다요🥇,1
6114,367155,5,5.0,5.0,5.0,"요기 된찌만 시켜먹을래요,,진짜맛있음 ㅇㅅㅇ",2
6115,367155,5,5.0,5.0,5.0,맛나여 좋아여 굳굳굳,2
6116,367155,5,5.0,5.0,5.0,양이 많고 맛도 좋습니다.혼밥하기엔 많을지도 모르겄습니다.양과 가격을 조금씩만 줄인다면 혼밥할 때 자주 시켜먹을거같아요!,2
6117,367155,5,5.0,4.0,5.0,살짝 짜긴한데 밥이랑 먹으면 안 짜서 잘 먹었습니다. 양도 많아서 좋았고요. 다음에도 시켜먹고싶네요ㅎㅎ,2
6118,367155,4,5.0,4.0,5.0,술안주 하기 좋겠네요,2
6119,367155,5,5.0,5.0,5.0,아침 시킬만한 곳이 별로 없는데 항상 맛도좋고 양도많고 진짜 좋아요,1
6120,367155,5,5.0,4.0,5.0,맛있어용!!고기는 제가 생각한 부드러운 고기보단 퍽퍽한(?) 느낌 (개인취향 차이인듯) 약간 매콤해요.양이 많아서 덕분에 두 끼나 해결했어용. 그리고 단품이어도 밥 포함되니 저처럼 밥 추가 했다간 밥 두개나 와요!!,2
6121,367155,2,5.0,1.0,5.0,둘이서 먹을만큼 양은 많습니다.근데 겁나 짜.......,0
6122,367155,5,5.0,5.0,5.0,음~~~~~~~~ 존맛,0
6123,367155,5,5.0,5.0,5.0,혼자 서울에서 대학다니면서 다니는 학생들에게는좋은가격인거 같아요. 양도 넉넉하게주시고깔끔하고 맛도 맛나서 안남기고 잘먹는다고 합니다.사진이없는데 저희딸이 배고파서 허겁지겁다먹은뒤라 사진이 없다합니다.^^또 들르겠습니다.수고하세요^^,1
6124,367155,5,5.0,5.0,5.0,오랜만에 먹어서 맛있었음,2
6125,367155,5,5.0,5.0,5.0,찌개에 고기도 많고 맛있었어요!! 잘먹었습니다. 서비스도 푸짐해서 좋았습니다. 다음에 또 시켜먹을게요!,1
6126,367155,5,5.0,5.0,5.0,역시나 이번에도 너무 맛있게 잘 먹었어요급하게 배달시켰는데 빠르게 배송해주셔서 감사합니다 ^^~,1
6127,367155,5,5.0,5.0,5.0,항상 맛있게 잘 먹었습니다! 또 주문할게요!,2
6128,367155,5,5.0,5.0,5.0,매번 차돌만 먹다가 첨으로 흑돼지 먹어봤음 맛있음,2
6129,367155,5,5.0,5.0,5.0,!,0
6130,367155,4,5.0,4.0,5.0,은근히 양이 많네요잘먹었습니다,2
6131,367155,5,5.0,5.0,5.0,잘먹겠습니다감사합니다,2
6132,367155,5,5.0,5.0,5.0,맛잇게 잘 먹엇습니다 좀 맵긴해도 종종 생각나서 많이 시키게 되는 맛임,0
6133,367155,5,5.0,5.0,5.0,잘먹겠습니다감사합니다,2
6134,367155,5,5.0,5.0,5.0,배달이 살짝 매끄럽지 못했지만 잘 먹었습니다,0
6135,367155,5,5.0,5.0,5.0,이거 진차 제가 넘넘 사랑해여 항상 넘 마쉿슴,2
6136,367155,5,5.0,5.0,5.0,가끔 좀 심심할때가 있었어서 짜고 맵게 요청드렸더니 칼칼하게 해서 보내주셨어요 진짜 짱짱 마쉿서욤,0
6137,367155,3,4.0,3.0,5.0,맛은 너무 맛있지도 그렇다고 맛이 없지도 않아요~두번 생각나지 않을 맛이랄까요?? 내돈내산이기에 솔직한 평입니다~ 집에서 끓여먹는 맛도 아닌 엄마생각이 나는 맛도 아닌 그런~,0
6138,367155,5,5.0,5.0,5.0,진짜 한끼로는 양이 너무 많아서 두 세번 나눠먹어요 맛있어요,2
6139,367155,5,4.0,4.0,5.0,배달되었을 때 비빔밥은 이미 식어서 그다지 맛있지 않았습니다.,2
6140,367155,5,5.0,5.0,5.0,"맛있고 배달 빠름. 고기 많고 적당히 매움. 나는 이 맛을 알아서 시켜먹지만, 요기요 어플 사진이랑 달라서 교체할 필요는 있어보임",2
6141,367155,1,1.0,1.0,1.0,1시간 30이넘도록 늦게오고 음식다 식어서 맛도없고 식기전엔 맛있었을까?다신 안시킨다,0
6142,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다,2
6143,367155,5,5.0,5.0,5.0,정말  맛있게 먹었습니다. 번창하세요,2
6144,367155,5,5.0,5.0,5.0,여기는 진짜 맛잇어요 김치찌개 고기 진짜 많아요,2
6145,367155,5,5.0,5.0,5.0,잘먹었습니다!!! 체고에여,1
6146,367155,5,5.0,5.0,5.0,고기가 질기지 않고 김치랑 잘 어울어져서 먹기 좋았어요. 계란후라이 시켰는데 밥에 비벼서 김치 올려 먹으니 맛있네요 굳굳굳~★,1
6147,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다!,2
6148,367155,5,5.0,5.0,5.0,양도 진짜 많고 고기도 맛있고 좋습니다,2
6149,367155,5,5.0,5.0,5.0,급하게 먹느라 사진이 없어요ㅠㅠ 근데 진짜 존맛탱❤️ 오징어젓갈도 맛있도 그냥 다 맛있어요 당면 추가도 했는데 당면 먹다가 배불러서 배 터질뻔했어요 양도 많고 절대 혼자서 못먹어요 사장님 체고☺️,1
6150,367155,5,5.0,5.0,5.0,괜찮네요 양이 엄청 많아요!!!,2
6151,367155,5,5.0,5.0,5.0,한번 시켜먹어보고 맛있어서 또 시켜먹었습니다잘 먹었어요 :),2
6152,367155,5,5.0,5.0,5.0,맛있게 먹어요 가성비 줗아요,2
6153,367155,3,2.0,2.0,5.0,ㅠㅠ 받자마자 이게 뭔가 싶었던... 9900원짜리 부대찌개맞을까요..? 맹탕에 치즈는 넣었는지 안넣었는지도 모르겠고 싸구려햄이랑 파만 듬뿍 들어가있어요... 돈이 너무 아까움...,0
6154,367155,4,5.0,5.0,5.0,감사합니다 잘먹었습니다,2
6155,367155,5,5.0,5.0,5.0,찌개도 맛있고 찬으로 오징어젓갈 맛있었습니다,2
6156,367155,5,5.0,5.0,5.0,시켜먹은지 3일째인데 이제야 리뷰를쓰네요가격대비 맛 양 최고입니다.거기에 배달은 총알입니다.주문하고 금방오고 먹고한참지나서 카톡이옵니다ㅡㅡ 음식잘받았냐고세상에 이런총알일수가ㅎㅎㅎ 거기에 사장님 콜라서비스까지 너무 좋구요 다음또 무조건시켜먹을거에요ㅎㅎㅎ,1
6157,367155,5,5.0,5.0,5.0,메뉴들의 양이 기본적으로 2인분은 될 정도인데 맛이 받쳐주니 안시킬수가 없다,0
6158,367155,5,5.0,4.0,4.0,양이 많습니다! 메뉴이름에 장국이 있는데 추가 정식이 뭔지는 모르겠네요..,2
6159,367155,5,5.0,5.0,5.0,좀 맵긴한데 양 많고 맛있음.,2
6160,367155,5,5.0,5.0,5.0,항상 맛있어서 또 주문했어요~,2
6161,367155,5,3.0,5.0,5.0,요청 사항이 많았었는데 잘 맞춰 주셨어요~^^ 맛도 괞찮구요~~아쉬운점은 기본 찬이 없는게 조금 아쉽습니다~~,0
6162,367155,5,5.0,5.0,5.0,양도많고 싸고 맛있어요,2
6163,367155,5,5.0,5.0,5.0,아침 먹기 어려운 주말에 개꿀..배달도 빠르고 양도 많음,0
6164,367155,5,5.0,5.0,5.0,배달 빠르고 맛있어요,2
6165,367155,5,5.0,5.0,5.0,맛도 배달도 양도 최고였어요ㅜㅜ 단체주문인데도 따뜻하게 왔고 말씀드린 시간에 맞춰서 와주시구 회사 남자직원들도 양이 너무 많아서 다 못먹겠다고 할정도로 양도 푸짐했어요!!! 최고입니당,1
6166,367155,5,5.0,5.0,5.0,빠른배달도 좋았고 육회비빔밥 정말 맛있었어요,2
6167,367155,5,5.0,5.0,5.0,평범한 한끼 가격에 배터지게 먹고싶을때 추천합니다..맛도 존맛탱,0
6168,367155,5,5.0,5.0,5.0,맛있게 잘먹었습니다~!,2
6169,367155,5,5.0,5.0,5.0,^^^^^^^^^^^^^^^,0
6170,367155,5,5.0,5.0,5.0,여러분 그냥 드세요 이거.. 미친듯이 맛있어요 양도 푸짐하고.. 자고 일어나서 또 먹어요,0
6171,367155,5,5.0,5.0,5.0,와! 오랜만에 주문했는데 용기가 많이 커졌네요. 맛있게 잘 먹었습니다!,2
6172,367155,1,3.0,1.0,2.0,엄청 짜네요. 가성비도 상당히 떨어지네요,0
6173,367155,5,5.0,5.0,5.0,양이아주 좋았다 밥은하나더시키는걸로~,2
6174,367155,5,5.0,5.0,5.0,항상 맛있어요 2인분 양이라 두번 먹어요,2
6175,367155,5,5.0,5.0,5.0,우삼겹 된찌 솨뢍해요,0
6176,367155,5,5.0,5.0,5.0,맛있고 배달도빠르고양도많았어요,2
6177,367155,5,5.0,5.0,5.0,맛있어요 서비스로 주신 사과주스도 맛있게 잘 먹었숩니다,2
6178,367155,5,5.0,5.0,5.0,양 많고 맛있어요다음에 또 시킬께요,2
6179,367155,5,5.0,5.0,5.0,졸맛탱!! 왜 안사머거요!!,0
6180,367155,5,5.0,5.0,5.0,마싯서용 ㅜㅜ 짱짱,0
6181,367155,5,5.0,5.0,5.0,여러번 시켜먹었는데 너무 맛있습니다.앞으로도 자주 시켜먹을 것 같아요,2
6182,367155,5,5.0,5.0,5.0,아주 맛있어요. 잘 먹었어요!,2
6183,367155,5,5.0,5.0,5.0,맛있게 잘먹었어용~~!,2
6184,367155,5,5.0,5.0,5.0,리뷰이벤트 하겠다고 했는데 서비스가 안와서 아쉬웠지만 맛있어요~~!,1
6185,367155,5,5.0,5.0,5.0,아 마쉬따~~ 다들 우삼겹된찌 먹으세요!!,0
6186,367155,5,5.0,5.0,5.0,우삼셥 된찌 최고~~>< 맨날 이거만 먹어요,2
6187,367155,5,5.0,5.0,5.0,양 많고 맛있습니다,2
6188,367155,5,5.0,5.0,5.0,멀리사는 엄마가 서울사는딸 배고프대서보내준건데 잘먹었다구 연락이왔어요.감사합니다.,2
6189,367155,5,5.0,5.0,5.0,"이름대로 얼큰하니, 야채도 많이 넣어주시고, 배달도 예상시간보다 빨라 배고프던 차에 맛나게 배불리 잘 먹었슴당bbbb",0
6190,367155,5,5.0,5.0,5.0,. . . . ..,0
6191,367155,5,5.0,5.0,5.0,항상 넘 맛있게 먹고있어요 감사합니다~,2
6192,367155,5,5.0,5.0,5.0,서울에서 자취하는 딸이 배고파서밥시켜달래서밥시켜준건데 잘먹었구합니다.저렴하고 양도 넉넉해서 혼자사는 자취생들에겐좋은거같아요.사진두보내줬는데 없어졋네요.수고하세요.,1
6193,367155,3,2.0,2.0,2.0,"먹을만함...,............",0
6194,367155,5,5.0,5.0,5.0,맛있게 잘먹었습니다! 완전 굿,2
6195,367155,5,5.0,5.0,5.0,맨날 저 먹는거 보고 부모님이 시켜달라고해서 또 시켰어요,0
6196,367155,5,5.0,5.0,5.0,이제 뭐 말할것도 없어요 넘맛~~,0
6197,367155,5,5.0,5.0,5.0,양 진짜 많음. 곱배기는 나는 절대 못 먹을듯,1
6198,367155,5,5.0,5.0,5.0,짱 맛있어요~!~! 근데 그릇이 바꼈네요!!!!,2
6199,367155,5,5.0,5.0,5.0,소세지는 제가 넣은거 가격대비 훌륜먹을만해어ㅡ 3번째주문여,0
6200,367155,5,5.0,5.0,5.0,언제나 맛있게 잘 먹습니다.다만 오늘은 돼지고기에서 뼛조각인지.. 무엇인지 땜에 이를 크게 상했네요.. 한 덩어리에만 있긴 했어요. 작지않고 손톱만한 크기로 여러개가..양념맛도 평소랑 좀 다르고.. 그랬네요.,2
6201,367155,5,5.0,5.0,5.0,맛있어서 또 시켜먹었자나요.... 진짜 자주 시킬게요 앞으로도,2
6202,367155,5,5.0,4.0,5.0,오늘따라 음식이 많이 시네요.. 항상 만족이었는데 ㅜㅜ,2
6203,367155,5,5.0,5.0,5.0,두번째 시켜먹는데 너무 짜지도 않고 딱이네요 밥 두공기 가뿐히 먹었습니다 밥도둑,0
6204,367155,5,5.0,5.0,5.0,맛있게 잘 먹었습니다,2
6205,367155,5,5.0,5.0,5.0,우삼겹 된장찌개!! 태민오빠가 인스타 라이브에서 맛있게 먹어서 주문했는데.. 왜 그렇게 맛있게 먹었는지 알 것 같아요!! 계속 생각나는맛.. 자주 시킬게요!!,2
6206,367155,5,5.0,5.0,5.0,맛있어요!!!!!!,2
6207,367155,5,5.0,5.0,5.0,언제나 맛있어요. ...,2
6208,367155,5,5.0,5.0,5.0,맛있어요^^ 흑돼지 최고. 양이 매우 많으니 참고하세요.,2
6209,367155,5,5.0,5.0,5.0,서비스 감사하고 넘나 맛있게 먹었네요ㅎㅎ,2
6210,367155,5,5.0,5.0,5.0,항상 잘 먹고 있어요,0
6211,367155,5,5.0,5.0,5.0,진리 진리~~ 맛나요 ㅎㅎ 엉엉 ㅜㅜ,1
6212,367155,4,4.0,3.0,5.0,배달은 예상 시간보다 빨리 왔어요! 장국은 매콤하니 좋은데 육회비빔밥은 그냥 그랬어요ㅠ 다음에 다른 메뉴 시켜서 먹어볼게요~,0
6213,367155,5,5.0,5.0,5.0,엄청 푸짐하고 맛있습니다. 김치찌개에 돼지고기도 푸짐하고 불백에서 불향이 나서 최고입니다.실수로 옵션 선택을 잘못했는데 전화로 확인하시고 바로잡아주신 세심함에 감동했습니다.잘 먹었습니다,1
6214,367155,5,5.0,5.0,5.0,양도 많고 맛있어요,2
6215,367155,5,5.0,5.0,5.0,국물이 좀 달지만 맛있어요 양은 보기에 조금 적어도 혼자 먹기엔 충분해요,2
6216,367155,5,5.0,5.0,5.0,👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽,0
6217,367155,5,5.0,5.0,5.0,언제나 진리^^좀 남겼다가 밥까지 비벼서 다음끼로 먹었네요,1
6218,367155,5,5.0,5.0,4.0,착각인지 전보다 용기가 커졌습니다. 만족스럽습니다!!!,2
6219,367155,5,5.0,5.0,5.0,맛은 있는데 좀 짜서 밥 더 넣고 비벼먹음. 양 많음 이정도면 훌륭함  굳,2
6220,367155,5,5.0,4.0,5.0,제가 평소 조금 싱겁게먹어서그런지 제 입맛엔 조금 짰지만 구성도 좋고 맛도 괜찮았어요!,1
6221,367155,5,5.0,5.0,5.0,양도 많고 완전 맛있게먹었어요!!,2
6222,367155,5,5.0,5.0,5.0,처음 시켜봤는데 양도 많고 맛있네요 ㅎㅎㅎ간만에 된장찌개 먹고싶어서 주문한건데 존맛탱!!!,2
6223,367155,5,5.0,5.0,4.0,맛있어요!! 양도 엄청많구요 저는 많아서 다못먹었고  둘이 나눠먹을정도에요~,2
6224,367155,5,5.0,5.0,5.0,배달원도 좋았고푸짐하게 잘 먹었습니다.,0
6225,367155,5,5.0,5.0,5.0,맛있었어요 감사해요 ㅎㅎ,2
6226,367155,5,5.0,5.0,5.0,진짜 혼술하기 좋은듯,2
6227,367155,5,5.0,5.0,5.0,맛있어요여름이라 좀힘들겠지만 위생에 조금만 더 신경써주세요ㅠ,0
6228,367155,5,5.0,5.0,5.0,맛있었습니다부대찌개에 라면사리 추가했습니다밥은 까끌하니 설익은것같았고요햄 많았습니다치즈 추가할걸 후회합니다,1
6229,367155,5,4.0,4.0,4.0,양 많고 괜찮네요,2
6230,367155,5,5.0,5.0,5.0,기대안했는데아주 맛이좋았습니다,2
6231,367155,5,5.0,5.0,5.0,저희 최애 식당이에요. 일주일에 세번은 먹는듯;;; 김치찌개랑 된장찌개 번갈아가면서 맛있게 먹어요,2
6232,367155,5,5.0,5.0,5.0,2번째 시키는건데 돼지불백도맛있었어요!,2
6233,367155,5,5.0,5.0,5.0,혼밥하기 딱이네유.,0
6234,367155,5,5.0,5.0,5.0,다 좋았습니다~ 육회비빔밥 소스는 따로 없나요?,0
6235,367155,5,5.0,5.0,5.0,둘다ㅜ넘맛있어용 잘먹었습니당 !!,1
6236,367155,5,5.0,5.0,5.0,맛도좋고 양도넉넉합니다,2
6237,367155,5,5.0,5.0,5.0,처음 시켰는데 양도 많고 맛도 좋네요,2
6238,367155,5,5.0,5.0,4.0,매번 계속 찾게되는 차돌 된장입니다. 만족합니다!,2
6239,367155,5,5.0,5.0,5.0,비계 잔뜩 넣어주셔서 반은 버렸네요 ㅠㅜ,0
6240,367155,5,5.0,5.0,5.0,부대찌개 짱 맛있습니다!! 햄 쨩 많아요! 오랜만에 먹어보는 엄청 맛있은 부대찌개였숩니다!!,2
6241,367155,5,4.0,4.0,4.0,순두부 부대찌개 첨 주문했는데 그릇을 보니 맛있게들 먹은거 같습니다. 만족입니다!,2
6242,367155,5,4.0,4.0,4.0,취향에 따라 선택할 수 있는 된장찌개 맛있게 잘 먹었습니다. 만족합니다!,2
6243,367155,5,5.0,5.0,5.0,잘먹었습니다 맛ㅇㅆ게 먹었어요,1
6244,367155,5,5.0,5.0,4.0,육회비빔밥 채소도 많이 들어있고 맛있어요! 특히 같이 주는 된장국이 고깃집에서 주는 된찌맛이라 존맛탱이었슴다💕,2
6245,367155,5,5.0,5.0,5.0,생각보다 푸짐하네여 잘먹겠슴다,0
6246,367155,5,5.0,5.0,5.0,와 진짜맛나고 양많고 갓성비입니다,2
6247,367155,5,5.0,5.0,5.0,맛있게 잘먹었습니다 ㅎㅎ,1
6248,367155,5,5.0,5.0,5.0,최고예요 너무 맛있습니다!!!!,2
6249,367155,5,5.0,5.0,5.0,맛있어요 순두부우삼겹된장찌개 추천합니다,2
6250,367155,5,5.0,5.0,5.0,맛있었어요 김치찌갠 좀짭니다,2
6251,367155,5,5.0,5.0,5.0,배달도빠르고 맛도좋아요,2
6252,367155,5,4.0,5.0,5.0,비오는 날이었는데도 빠르게 배달 해 주시고 맛도 양도 혼자서 먹기 딱 좋았습니다 ! 자주 애용할 듯 하네요 👍,0
6253,367155,5,5.0,5.0,5.0,인생맛집 정말 맨날 시켜먹고싶음 최애맛 제가 야채를 전혀 먹지 않는데 야채도 큼직 ㅠㅠ 계란찜 존맛 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 헝.ㅠㅠ 진짜 쵝오에여,2
6254,367155,4,5.0,4.0,5.0,김치찌개 맛있다. 배부르다.,2
6255,367155,5,5.0,5.0,5.0,항상 잘 먹고 있습니다!,0
6256,367155,5,4.0,4.0,4.0,맛잇게 잘 먹었습니다.,0
6257,367155,5,5.0,5.0,5.0,너무 맛있게 잘먹었어요 감사합니다,2
6258,367155,5,5.0,4.0,5.0,오늘은 된장찌개가 조금 짜네요...그래도 여전히 맛있습니다 추천합니다,2
6259,367155,4,3.0,4.0,4.0,다먹고 치우고 미니장국 안먹은거 하나 남아서 사진이 장국 뿐이네요 ㅠㅎㅎ 다른건 괜찮은데 우삼겹된장찌개가 저희 입맛에 짰네요 ㅠ 맛은 칼칼하니 괜찮은데 짜서 ㅠ,0
6260,367155,4,5.0,4.0,5.0,맛있게 잘먹었습니다. 한가지 흠이라면 다 그런건 아니고 육회중에 몇점이 좀 질겼어요.,0
6261,367155,3,5.0,5.0,1.0,리뷰쓴다고 했는데 음료 안왔구요. 바쁘면 그럴 수 있다고 충분히 생각합니다.설레는 마음으로 오픈했는데 사진을 보면 아시겠지만 네....고추장소스뚜껑이 열려 엉망이 되어있었습니다.배달음식시키고 이런건 처음이라 너무 황당했어요.편하게 먹을려다가 진땀뺐네요.리뷰 테러할꺼야 이러면서 먹었는데 맛있어서 차마 그러진 못하겠고 솔직하게 씁니다.네 맛은 있습니다 상당히하지만 용기뚜껑정도는 잘닫아주셔야되지않겠습니까?리뷰가 워낙많아 읽어보시는지 모르겠습니다만 꼭 시정되었으면 합니다.,1
6262,367155,5,5.0,5.0,5.0,모두다 맘에드네요  맛있게 잘 먹 었습니다 감사합니다,2
6263,367155,5,5.0,5.0,5.0,된장찌개 얼큰하고 양도 많고 진짜 맛있어요!! 꼭 드세요!!!,2
6264,367155,4,4.0,4.0,4.0,"친절서비스 좋은디~배달이...좀..거시기하네요,,",1
6265,367155,5,5.0,5.0,5.0,넘모너ㅓㅁ모 맛있는데 오늘 장사가 잘되셨는지제가 먹을 육비는 밥이 2인분이고 남편 메뉴는 밥이 없이와서 나눠먹었습니당저희는 둘이라 괜찮은데 혼밥하시는분들은 잘 챙겨 주시리라 믿고앞으로도 자주 시쿄먹겠습미다 번창하세요!!,1
